ob_above_pip_1m,ob_above_thickness_pip_1m,ob_below_pip_1m,ob_below_thickness_pip_1m,fvg_above_pip_1m,fvg_above_size_pip_1m,fvg_below_pip_1m,fvg_below_size_pip_1m,fib_0_pip_1m,fib_236_pip_1m,fib_382_pip_1m,fib_500_pip_1m,fib_618_pip_1m,fib_786_pip_1m,fib_1000_pip_1m,vwap_pip_1m,vwap_u1_pip_1m,vwap_l1_pip_1m,vwap_u2_pip_1m,vwap_l2_pip_1m,vwap_band1_thickness_pip_1m,vwap_band2_thickness_pip_1m,vp_poc_pip_1m,vp_vah_pip_1m,vp_val_pip_1m,vp_va_thickness_pip_1m,mtf_pdh_pip_1m,mtf_pdl_pip_1m,mtf_pwh_pip_1m,mtf_pwl_pip_1m,structure_above_pip_1m,structure_above_kind_1m,structure_below_pip_1m,structure_below_kind_1m,eq_above_pip_1m,eq_above_kind_1m,eq_below_pip_1m,eq_below_kind_1m,ob_above_pip_10m,ob_above_thickness_pip_10m,ob_below_pip_10m,ob_below_thickness_pip_10m,fvg_above_pip_10m,fvg_above_size_pip_10m,fvg_below_pip_10m,fvg_below_size_pip_10m,fib_0_pip_10m,fib_236_pip_10m,fib_382_pip_10m,fib_500_pip_10m,fib_618_pip_10m,fib_786_pip_10m,fib_1000_pip_10m,vwap_pip_10m,vwap_u1_pip_10m,vwap_l1_pip_10m,vwap_u2_pip_10m,vwap_l2_pip_10m,vwap_band1_thickness_pip_10m,vwap_band2_thickness_pip_10m,vp_poc_pip_10m,vp_vah_pip_10m,vp_val_pip_10m,vp_va_thickness_pip_10m,mtf_pdh_pip_10m,mtf_pdl_pip_10m,mtf_pwh_pip_10m,mtf_pwl_pip_10m,structure_above_pip_10m,structure_above_kind_10m,structure_below_pip_10m,structure_below_kind_10m,eq_above_pip_10m,eq_above_kind_10m,eq_below_pip_10m,eq_below_kind_10m,ob_above_pip_1h,ob_above_thickness_pip_1h,ob_below_pip_1h,ob_below_thickness_pip_1h,fvg_above_pip_1h,fvg_above_size_pip_1h,fvg_below_pip_1h,fvg_below_size_pip_1h,fib_0_pip_1h,fib_236_pip_1h,fib_382_pip_1h,fib_500_pip_1h,fib_618_pip_1h,fib_786_pip_1h,fib_1000_pip_1h,vwap_pip_1h,vwap_u1_pip_1h,vwap_l1_pip_1h,vwap_u2_pip_1h,vwap_l2_pip_1h,vwap_band1_thickness_pip_1h,vwap_band2_thickness_pip_1h,vp_poc_pip_1h,vp_vah_pip_1h,vp_val_pip_1h,vp_va_thickness_pip_1h,mtf_pdh_pip_1h,mtf_pdl_pip_1h,mtf_pwh_pip_1h,mtf_pwl_pip_1h,structure_above_pip_1h,structure_above_kind_1h,structure_below_pip_1h,structure_below_kind_1h,eq_above_pip_1h,eq_above_kind_1h,eq_below_pip_1h,eq_below_kind_1h,atr_1m,volume_1m,ema9_volume_1m,trails_3m,trails_5m,trails_10m,trails_15m
,,0.504925691015013,-0.399380120730255,,,0.473049511012404,-0.191334876194062,0.165375149067927,0.286813744704081,0.325679936231842,0.325409343996986,0.29382028398767,0.200745599073801,0.0339839289396506,-0.295040247427312,-0.673400697745788,-0.0993832577913298,-0.683763143205462,-0.101112254419622,-0.492990017927367,-0.492990017927366,-0.738956991824575,-0.780863041175509,-0.151143644083515,-0.361213003461803,2.16467004561032,2.19292164174045,2.16001133665844,2.41917368859872,,NONE,-1.36268056454271,BOS,,NONE,,NONE,,,-0.0135274134822245,-0.988079299712201,,,-0.492652229681965,-0.182133902361442,-0.472862815406223,-0.336256490854095,-0.302387952044654,-0.312317335468286,-0.351099065650119,-0.440887074521524,-0.55918124283287,-0.896797649433047,-0.838518547771924,-0.846848516945779,-0.838712898110493,-0.965577356072841,-1.43522418240047,-1.43522418240047,-0.592427516041862,-0.809141211089616,-0.753055594917746,-1.26058021595513,2.16467004561032,2.19292164174045,2.16001133665844,2.41917368859872,,NONE,-0.659418247627874,BOS,,NONE,,NONE,,,,,,,,,,,,,,,,-2.18615828144415,-1.62132726636278,-2.42823615785339,-1.30805065282651,-2.45172184971019,-2.3506331260137,-2.3506331260137,-1.27477560324941,-0.972800780181895,-2.42324349735316,-2.41864621160476,2.16467004561032,2.19292164174045,2.16001133665844,2.41917368859872,,NONE,,NONE,,NONE,,NONE,-0.383641495760357,-0.324897778930021,-0.454827970457618,0,0,0,0
-0.333703308808549,-0.0210782804979417,,,-0.601371185397074,-0.447921024956123,,,,,,,,,,-0.124619909082157,0.287211533574625,-0.66419677880116,0.23929431688461,-0.981861089228973,-0.573300546957406,-0.573300546957405,0.333502384944758,0.43986146357107,-0.560255615212829,-0.411067590701497,2.24790754135044,2.27815861436154,2.24293404533094,2.53010630251891,0.0117635884203172,BOS,,NONE,,NONE,,NONE,-0.32264084214484,-0.787354295221829,,,0.450304058807029,0.0796368436379363,,,,,,,,,,-0.827478896778255,-0.396906453430325,-1.08695393232419,-0.389263516600614,-1.3746186228402,-1.47435816975305,-1.47435816975305,-0.726680136688866,-0.451271045252512,-1.12421167166386,-1.28063216650817,2.24790754135044,2.27815861436154,2.24293404533094,2.53010630251891,-0.185556357228425,CHoCH,,NONE,,NONE,,NONE,,,,,,,,,,,,,,,,-2.16860416550913,-1.3619465873732,-2.47593642363262,-1.13326617413217,-2.52594768313195,-2.36572100279867,-2.36572100279866,-1.34026604113517,-0.800983433713357,-2.53201580810658,-2.42742603221063,2.24790754135044,2.27815861436154,2.24293404533094,2.53010630251891,,NONE,,NONE,,NONE,,NONE,-0.140462729655852,-0.518604808872563,-0.515217185821508,0,0,0,0
-0.416026988387876,-0.478833977622615,-0.640029062986675,-0.192172053609316,-0.839204843826234,-0.231342396655863,-0.48648971964036,-0.213882335889444,0.427666762984288,0.298868486196563,0.154194613463678,-0.00612769836227018,-0.198104567921552,-0.494745911951016,-0.790098036411932,-0.319549952314744,-0.68165880779417,-0.129168537722215,-0.68744794195832,-0.130994246640066,-0.520194726778479,-0.520194726778477,-0.582259769093752,-0.752660870458972,-0.206636052547882,-0.395094123056019,2.16160952660589,2.18978760494288,2.15696239190662,2.41509486126141,-0.355696588466895,BOS,0.124790232741405,CHoCH,,NONE,,NONE,,,-0.0827688704848771,-0.587096541284561,-0.904201360496415,-0.636630333704088,-0.886237272048205,-0.610285398013508,-0.332772115652376,-0.33003084727015,-0.390202115027972,-0.482589997872509,-0.606452091991543,-0.810717175266449,-1.00625133237749,-0.913029150659917,-0.853488256756859,-0.858516284609984,-0.827903713118247,-0.974674871811625,-1.43547746473516,-1.43547746473517,-0.904740938392286,-0.874591275657018,-0.852801086614023,-1.25351006633792,2.16160952660589,2.18978760494288,2.15696239190662,2.41509486126141,-0.564797727491031,BOS,-0.526880491095463,CHoCH,,NONE,,NONE,,,-0.675678510129191,-0.444618673247291,,,,,,,,,,,,-2.1803266755459,-1.61257200308138,-2.42338307858482,-1.30975257987153,-2.44745319808807,-2.34790478096529,-2.34790478096528,-1.28283918437674,-0.947120217829904,-2.40629593940343,-2.41383817949071,2.16160952660589,2.18978760494288,2.15696239190662,2.41509486126141,-0.932479583388072,BOS,,NONE,,NONE,,NONE,0.887080930071807,0.829925833621048,0.0946008814132095,0,0,0,0
0.57658065637626,1.15192069338403,-0.131075245198505,-0.114469028438963,-0.566825514340241,-0.419043874516088,,,-0.629407982547948,-0.861311376856464,-0.590766715594323,-0.370374241855632,-0.155246257607283,0.11797930327364,0.368383534511793,-0.336059582055454,0.127160938974387,-0.845246122608421,0.141176275674883,-0.83431373147447,-0.520319508468094,-0.520319508468092,-0.00145530797629505,0.242557984899847,-0.78246567419473,-0.364831375457307,2.23075139256507,2.26059035174985,2.22584277756727,2.50724189012108,-0.415515687029903,CHoCH,-0.0169964117137194,BOS,,NONE,,NONE,,,-0.651597094944997,-0.62822297804637,,,-0.873540980358987,-0.442747856236613,-0.897358754861332,-0.929203075487782,-0.771681733867474,-0.669661790185066,-0.584204793038962,-0.484898348604445,-0.377767174945776,-0.918876428740408,-0.472982410602617,-1.15896125951575,-0.438171196600015,-1.31362905204275,-1.4547784409053,-1.45477844090531,-0.638685496696922,-0.386223399178751,-1.09449303115409,-1.24895551302638,2.23075139256507,2.26059035174985,2.22584277756727,2.50724189012108,-0.0447899097509785,BOS,0.386932461838655,CHoCH,,NONE,,NONE,-1.07371138502771,-0.282287153104405,,,,,,,-1.07273420276673,-1.06292506739286,-0.992313610711402,-0.939123701038227,-0.883075368118055,-0.79070501481329,-0.670605789266887,-2.19513167903196,-1.40785367284834,-2.4963869410609,-1.14610809135499,-2.53185262823439,-2.35684151454348,-2.35684151454347,-1.38437975180274,-0.795249818147298,-2.54135178768961,-2.40520731938917,2.23075139256507,2.26059035174985,2.22584277756727,2.50724189012108,2.56162889511488,BOS,,NONE,,NONE,,NONE,0.759030287384094,-0.292750654811897,-0.0559586465668811,0,0,0,0
,,-0.341544869095855,-0.606588187851194,,,0.235420673327273,-0.213882335889444,1.46167566307161,1.38581660382465,1.26350624790589,1.10478387719236,0.889824695238766,0.512938479799568,0.00726085030862882,0.583155254946159,-0.192343293159712,0.80958700849365,-0.822583978016977,0.739733356005394,0.10291484414189,0.102914844141889,0.630830601851587,-0.147269995450051,1.14694594875812,0.402395064749089,2.07716506562459,2.1033146741481,2.07283728248692,2.30255369571523,,NONE,0.140257866681968,BOS,,NONE,,NONE,,,0.74812861354706,1.34584598652047,,,3.06010139257505,-0.442747856236613,0.356769795950077,0.4141744115126,0.392832220385496,0.329990137693593,0.225464733389985,0.0192126124669204,-0.269232192646167,-0.467832216205404,-0.578297981163744,-0.434552403803808,-0.896439245680438,-0.564273857034981,-1.12938460781169,-1.12938460781169,-0.349020711811443,-0.487885121934615,-0.269711035717571,-0.963812671768433,2.07716506562459,2.1033146741481,2.07283728248692,2.30255369571523,,NONE,-1.23540940007708,BOS,,NONE,,NONE,,,-0.135170790784318,-0.444618673247291,,,-0.188582555337319,-0.359476287128208,,,,,,,,-2.06630980447413,-1.46963091807625,-2.32094739906709,-1.31934197155956,-2.3534428236659,-2.27815989111728,-2.27815989111728,-1.13759899410478,-0.819793716360552,-2.26223936865631,-2.33295852516483,2.07716506562459,2.1033146741481,2.07283728248692,2.30255369571523,,NONE,-0.487296465566462,BOS,,NONE,,NONE,-0.528966049757841,0.323814700069045,0.167578084662629,0,0,0,0
-0.177153360755995,0.436677416626731,-0.288736127099786,1.43959147496808,-0.0459830891768956,-0.332412423195984,,,0.728181777923624,0.354107860563078,0.0288765547102031,-0.28961004152452,-0.641063219449985,-0.512528324617373,0.0462621002025693,-0.347921164238744,0.399365056571113,-0.847152368317451,0.546970535046442,-0.477009670249934,0.0579624636418729,0.0579624636418779,-0.662050221483276,0.162407713633461,-0.390733004911426,0.36330348948143,2.18346421865159,2.2121672761593,2.17873443400759,2.4442211353461,-0.330059831939878,BOS,0.0861211478899975,BOS,,NONE,,NONE,0.685207349791182,-1.14280254541616,-0.612424637198462,1.34584598652047,0.760120390285181,-0.222260892266553,0.337574844257537,-0.442747856236613,-0.511229363831265,-0.522635271059253,-0.592855717914459,-0.692890216724992,-0.821756752771755,-0.949642083746619,-0.807597050695521,-0.985380441751491,-0.375964419454742,-1.12043801415881,-0.252011150737245,-1.08820692226838,-1.10388104812318,-1.10388104812318,-0.881191639310135,-0.487020222485337,-0.884279739249939,-0.868723131410934,2.18346421865159,2.2121672761593,2.17873443400759,2.4442211353461,0.274832729815317,BOS,-0.0216425770959093,CHoCH,,NONE,,NONE,,,-0.815564887723806,-0.444618673247291,-0.628980761100054,-0.568905788231393,,,,,,,,,,-2.20701093072338,-1.29194277933649,-2.49440903689636,-1.03738882941856,-2.47318016366815,-2.2735992909023,-2.27359929090229,-1.19780647284779,-0.635768127624941,-2.53331958580392,-2.32742486366426,2.18346421865159,2.2121672761593,2.17873443400759,2.4442211353461,0.171954954393088,BOS,,NONE,,NONE,,NONE,0.196808680218715,0.150714800971454,0.695488778879383,0,0,0,0
0.518549210115365,-0.393004784411738,-0.69436849315652,0.0927390386819756,,,0.82798878755492,-0.258977255280209,-0.00597113137991881,-0.280971346958735,-0.524009722938965,-0.760465329454968,-0.650081888093665,-0.290034649863084,0.0838188593596856,-0.552346712834347,-0.562463271364216,-0.100149046938912,-0.18858591897358,0.0382149145738086,-0.0318436431183958,-0.0318436431183928,-0.276911311489965,-0.474511996595543,-0.0034768224673983,0.133227661433955,2.12738344083807,2.15473936244617,2.12286574214692,2.36948093301042,-0.3920153268802,BOS,-0.197452141020364,CHoCH,,NONE,,NONE,-0.164848078220985,-1.14280254541616,0.105369271649853,1.34584598652047,-0.746687262997269,-0.222260892266553,1.77391184318743,-0.442747856236613,-0.0532946895102833,-0.028397883781885,-0.0728313838802907,-0.153244093002934,-0.269268855976768,-0.474339303158073,-0.725706035169812,-0.96049694132994,-0.842976652105999,-0.792400731652637,-0.606271259746635,-0.846137676767298,-1.14773197527556,-1.14773197527557,-0.765270484776684,-0.894291763110673,-0.611935069552116,-0.950883830755069,2.12738344083807,2.15473936244617,2.12286574214692,2.36948093301042,0.246679440319811,CHoCH,-0.0744583748118549,BOS,,NONE,,NONE,,,-0.456605958235451,-0.444618673247291,,,,,,,,,,,,-2.20639101617857,-1.64529519702677,-2.41058075830549,-1.19394106668129,-2.41832854729076,-2.28517161846505,-2.28517161846504,-1.26534731333375,-0.997217264716048,-2.36600300008891,-2.32742486366432,2.12738344083807,2.15473936244617,2.12286574214692,2.36948093301042,,NONE,0.229660980891824,BOS,,NONE,,NONE,0.100274307313155,0.141647663399676,0.522441275894723,0,0,0,0
0.0313549752277651,0.865823382681112,-0.525227449951744,0.377650130973267,0.00982145637632419,0.360639187364847,0.118110234470033,-0.0785975777171518,-0.392818310698768,-0.712758829023524,-0.706396408592711,-0.437408528130479,-0.169860689451493,0.177630056013656,0.507776890614198,-0.90417933014085,-0.148447701212021,-0.479172417531549,0.103438038522137,-0.246172074106982,-0.0619884812655277,-0.0619884812655269,-0.638671799163171,-0.125696327886257,-0.382398267267103,0.0674917105631464,2.15268660500144,2.18065034273026,2.14807321495416,2.40320306888364,-0.265967940622335,BOS,0.240797487295629,BOS,,NONE,,NONE,0.218689612972827,-1.14280254541616,-0.218493160705233,1.34584598652047,-0.0668286215854242,-0.222260892266553,1.12584895435433,-0.442747856236613,-0.259910872313066,-0.251393538149155,-0.30746188663053,-0.396727778341022,-0.518546638773587,-0.723021684679003,-0.955706160115212,-1.1815897367367,-0.639056610841444,-0.951318875479128,-0.459016065128371,-0.9700398107009,-1.15115019280596,-1.15115019280596,-0.941499941191968,-0.57720400880096,-0.864698375287837,-0.941754864161249,2.15268660500144,2.18065034273026,2.14807321495416,2.40320306888364,1.21879596584021,CHoCH,0.510501498004212,BOS,,NONE,,NONE,,,-0.618565137028431,-0.444618673247291,,,,,,,,,,,,-2.27121134649883,-1.49576564266208,-2.45056350854075,-1.13122825215596,-2.4462660363103,-2.28517161846505,-2.28517161846504,-1.33068859055261,-0.898806962453307,-2.41155761368214,-2.32742486366432,2.15268660500144,2.18065034273026,2.14807321495416,2.40320306888364,,NONE,0.590909067648073,BOS,,NONE,,NONE,0.423589662190429,8.67382411844329,4.34224093997251,0,0,0,0
-0.142739363554792,0.865823382681112,0.131437776608062,-0.0885680200488461,-0.332977894879169,0.360639187364847,0.506137070690136,-0.0785975777171518,-0.307804194630403,-0.617868564651536,-0.807089220581633,-0.54159434655763,-0.275394819987845,0.0748553591514783,0.414607238089785,-0.933506340453219,-0.250179166381703,-0.406215360987062,0.023049312846193,-0.198270391549621,-0.0787321350507071,-0.0787321350507085,-0.555637204469315,-0.205759708661862,-0.33715254862647,0.034623735127813,2.1471259437117,2.17495610685863,2.1425335829403,2.39579224174966,-0.00960037535216592,CHoCH,0.341337107909289,BOS,,NONE,,NONE,0.134402794976234,-1.14280254541616,-0.147320667053095,1.34584598652047,-0.216235375830954,-0.222260892266553,1.26826822634661,-0.442747856236613,-0.214504590232047,-0.202387678841869,-0.25589913560024,-0.343219438632994,-0.463764979521817,-0.668370871704218,-0.905160987852936,-1.13778993470845,-0.688556145138598,-0.926823365168415,-0.501433855200526,-0.956308397357516,-1.17058223728814,-1.17058223728814,-0.902771491656072,-0.615944296628849,-0.853327123757762,-0.969141763942622,2.1471259437117,2.17495610685863,2.1425335829403,2.39579224174966,1.0051621808451,CHoCH,0.38194983941261,BOS,,NONE,,NONE,,,-0.582972745096074,-0.444618673247291,-0.637481400917024,-0.771935293503013,,,,,,,,,,-2.25944120321685,-1.53865160465167,-2.44751057906552,-1.15581360721358,-2.44707255570206,-2.29431063701526,-2.29431063701526,-1.37772985759294,-0.892691105849216,-2.43579235769047,-2.347763134478,2.1471259437117,2.17495610685863,2.1425335829403,2.39579224174966,,NONE,0.511520646538099,BOS,,NONE,,NONE,0.413797233828771,1.75477386594246,4.14986006064181,0,0,0,0
-0.443018358741781,-0.936589674747288,-0.36144381535522,-0.0885680200488461,-0.776756899992907,-0.419043874516088,-0.462426039874729,-0.0785975777171518,-0.663018214481953,-0.640418610733614,-0.659962191541585,-0.695853969190091,-0.742107649921363,-0.810103297296464,-0.751819031886387,-0.736236123039881,-0.0125248487560044,-0.61545852584974,0.194239684725775,-0.35244684826633,-0.0860711475950881,-0.0860711475950873,-0.707983156967115,0.056103404647106,-0.57867675926464,0.0346237351280143,2.1610060439853,2.18916962585603,2.15636119153302,2.41429058544841,-0.379196948616691,CHoCH,0.428987033572443,BOS,,NONE,,NONE,0.344793146874697,-1.14280254541616,-0.324976038804935,1.34584598652047,-0.359272074662932,-0.488641247476397,0.912772059048075,-0.442747856236613,-0.35565125003429,-0.534390599046894,-0.722173498653446,-0.892405808969649,-0.711828223206536,-0.4695859533784,-0.195569460977108,-1.16920594934676,-0.581278635490313,-1.01576406121857,-0.426496044867463,-1.02768636659503,-1.18006142132382,-1.18006142132382,-0.999442505226288,-0.519243733213505,-0.946037483184459,-0.987399697130204,2.1610060439853,2.18916962585603,2.15636119153302,2.41429058544841,-0.587982789428509,BOS,-0.540831833888366,CHoCH,,NONE,,NONE,,,-0.671815769919473,-0.444618673247291,-0.603042911402129,-0.822066035545389,,,,,,,,,,-2.26287484568426,-1.45945877551918,-2.47028475446108,-1.12385391378541,-2.46354431543053,-2.29604710894595,-2.29604710894594,-1.41971301963018,-0.838707941745979,-2.46292179861026,-2.34979696155938,2.1610060439853,2.18916962585603,2.15636119153302,2.41429058544841,-0.962976789559575,BOS,,NONE,,NONE,,NONE,-0.808489771977496,-0.390016312400067,-0.571883557621214,0,0,0,0
